e1,,exp2,,exp3,,exp4,,exp5-dilfac-2,,exp6,,exp7,,exp8,,exp9,,exp10 dil,,exp11-dil,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
513,0.602654662452858,513,1.59534072272476,513,1.5547099007273,513,1.52764346613953,513,0.704611898743301,513,1.51816159038333,513,1.53328706374684,513,1.041211078059,513,1.52041180427801,513,0.541442031163591,513,0.344796204142901
512,0.597042411726528,512,1.57835517096108,512,1.54108432360152,512,1.51517053260584,512,0.700160733028702,512,1.50177568298667,512,1.51955199663965,512,1.02921851784054,512,1.50542150344611,512,0.538642805547808,512,0.343203515541169
511,0.590789616862777,511,1.56210999149844,511,1.52621562348715,511,1.49895191274339,511,0.694705773358702,511,1.48632491519706,511,1.50436112139202,511,1.01677650996191,511,1.48945213227951,511,0.535884889360774,511,0.34165521652223
510,0.584368717151506,510,1.54372867603413,510,1.51137664522688,510,1.48542797552919,510,0.689294779261823,510,1.46910174034085,510,1.48898934074253,510,1.00441547138135,510,1.47337991606385,510,0.532756249646027,510,0.339901458935683
509,0.578637990352387,509,1.52619331541382,509,1.49591931477367,509,1.46969746489772,509,0.683929056314962,509,1.45374230669484,509,1.47443863940205,509,0.991869019105375,509,1.45821944581209,509,0.529011893674034,509,0.337666250158655
508,0.572410591632969,508,1.5084969550428,508,1.48019857698933,508,1.45450170803486,508,0.678215512514603,508,1.43721625093645,508,1.45911550305525,508,0.979827898231183,508,1.44313890219232,508,0.525252258189901,508,0.335632451518467
507,0.566114161326966,507,1.49035783059592,507,1.4646578719129,507,1.43809653680442,507,0.671608487720748,507,1.41961001077981,507,1.44368511441157,507,0.967721638479505,507,1.42793510057915,507,0.521165097069805,507,0.332987467644294
506,0.559733723328864,506,1.47217349607685,506,1.44867659784439,506,1.42253881400158,506,0.665796540721033,506,1.40366800974663,506,1.42766912352518,506,0.954752901947188,506,1.41070408012955,506,0.516971184867522,506,0.330588336802756
505,0.553450991238662,505,1.45623585042838,505,1.43269339495286,505,1.40827707702164,505,0.659552552383798,505,1.38663593937184,505,1.41347832061238,505,0.943304074604393,505,1.39614079277643,505,0.512737761555654,505,0.328305077141567
504,0.547500285778124,504,1.43830519138222,504,1.41798002617149,504,1.39225349667251,504,0.653736347388284,504,1.37081435651952,504,1.39817523991657,504,0.931803357434963,504,1.38114505874741,504,0.508422959917102,504,0.325542559717078
503,0.541143467358036,503,1.42092012331493,503,1.40221837504786,503,1.3768106579379,503,0.647267822073152,503,1.35429221339189,503,1.38229664406889,503,0.919932776962491,503,1.36562747829955,503,0.503419154848359,503,0.322740842454946
502,0.535064494432384,502,1.40371821782907,502,1.38687430274186,502,1.36089613853998,502,0.640438211107716,502,1.33777892945913,502,1.3674599764778,502,0.908509915422284,502,1.34982800422315,502,0.498581869108383,502,0.319915634924494
501,0.528678463033164,501,1.38693652658714,501,1.37083555982595,501,1.3466923484551,501,0.634249843958879,501,1.32209848716297,501,1.35204063522087,501,0.897270126862206,501,1.33627014062065,501,0.493456288423182,501,0.317208707278717
500,0.522798273260764,500,1.37033087537183,500,1.35594604061473,500,1.33166749201293,500,0.627789511010074,500,1.3067918834835,500,1.33706715591584,500,0.886602802578482,500,1.32178119191467,500,0.48854980376216,500,0.314416315184724
499,0.516724830092165,499,1.35408101868324,499,1.34092904327996,499,1.31631745447526,499,0.621238101478756,499,1.29127848223152,499,1.32250300537732,499,0.876098434681757,499,1.30784212491479,499,0.484097931082538,499,0.311855192497836
498,0.511276690999889,498,1.33875977820364,498,1.32625189884712,498,1.30164677185748,498,0.615022767406177,498,1.27613383374865,498,1.30807871470645,498,0.865729406853539,498,1.29399602564345,498,0.478948058994774,498,0.308982228727277
497,0.505970945516644,497,1.32403000022716,497,1.31265986624981,497,1.28796642147406,497,0.609131652888931,497,1.26209622083294,497,1.29536465012474,497,0.8563495080456,497,1.28154036390954,497,0.474653425710874,497,0.306524972801558
496,0.500510937421859,496,1.30971429720527,496,1.29872533936851,496,1.27450240777826,496,0.603373306456575,496,1.24822869100534,496,1.28147694672624,496,0.84701760465348,496,1.26884993527378,496,0.470119390931783,496,0.303899934646192
495,0.495054578703708,495,1.29431678063383,495,1.2847510132102,495,1.26054297111028,495,0.596997071061814,495,1.23371595441191,495,1.26811366850585,495,0.837192283053861,495,1.25562154935391,495,0.465425289425116,495,0.301539523212589
494,0.489398466506473,494,1.2802160030962,494,1.27082885481727,494,1.24683428902303,494,0.591136165620858,494,1.21964783648496,494,1.25509055839292,494,0.827676936301566,494,1.24332486444905,494,0.46107858888422,494,0.299061074665462
493,0.484146940377066,493,1.2656620090892,493,1.25792167185094,493,1.23334220370847,493,0.585881995564561,493,1.20663503192719,493,1.24193993729974,493,0.81822923641134,493,1.23128482282325,493,0.456896509114549,493,0.296712009111947
492,0.480029109159772,492,1.2544230664258,492,1.24716181123994,492,1.22318063723706,492,0.581218906875587,492,1.19620761044816,492,1.23182223781138,492,0.811844782604687,492,1.22189702855209,492,0.453499332064362,492,0.295088677661398
491,0.475794233865802,491,1.24349774922907,491,1.23619304414779,491,1.2126629408777,491,0.576853015859063,491,1.18565206136133,491,1.2219768598311,491,0.80458827728217,491,1.21214427539595,491,0.450310130234148,491,0.29331674776456
490,0.470785407545285,490,1.23009530935145,490,1.22426800341987,490,1.20023145746285,490,0.57139973872489,490,1.17298802520659,490,1.20973583041406,490,0.796026307408127,490,1.20083261617345,490,0.446506256392852,490,0.291294466554595
489,0.466511009496472,489,1.21901614217204,489,1.213445540583,489,1.18927079505309,489,0.566948811733836,489,1.161575948694,489,1.19944276265943,489,0.788944866587956,489,1.19105483225707,489,0.443339252923083,489,0.289570743181073
488,0.462810241159459,488,1.20915333920809,488,1.20423335210706,488,1.18031557971524,488,0.563319370657332,488,1.15256079227461,488,1.19116953994463,488,0.782953888904222,488,1.18284615070623,488,0.440776781949875,488,0.288431653049009
487,0.459151210592149,487,1.19937669728994,487,1.19511070892074,487,1.17157391146082,487,0.559793888804613,487,1.14359370786672,487,1.18226581983778,487,0.777314038475297,487,1.1748344163099,487,0.438296518372226,487,0.287174372434699
486,0.455023687321184,486,1.18902375878064,486,1.18546410496341,486,1.16119373727048,486,0.555550719206858,486,1.13309808445483,486,1.17288775211705,486,0.770095477265488,486,1.16523760818606,486,0.435719100106809,486,0.285798084181191
485,0.451709696232827,485,1.17968713063264,485,1.1767863938513,485,1.15270315862565,485,0.55221399293799,485,1.12422472446156,485,1.16461494161946,485,0.76457020217586,485,1.15753178318565,485,0.433595637207223,485,0.284874944776809
484,0.449044035656554,484,1.17294027093437,484,1.17049118392928,484,1.14636899085894,484,0.549862152440587,484,1.11771516195249,484,1.15888903147335,484,0.760446468988355,484,1.15184103037632,484,0.431937027296084,484,0.284169595123065
483,0.446163059187918,483,1.16524238937384,483,1.16373443075288,483,1.139565345978,483,0.547138673188135,483,1.11102219826945,483,1.15255026380037,483,0.756095569566091,483,1.14553254266471,483,0.430564180306277,483,0.283452959405387
482,0.442709905551242,482,1.15750406667125,482,1.15630390981421,482,1.13211310184308,482,0.544159677401432,482,1.10302097176263,482,1.14567054162299,482,0.751255772551379,482,1.13870180610935,482,0.428828760795044,482,0.282805213854833
481,0.4398871140678,481,1.15025362754115,481,1.14943158099262,481,1.12547009491642,481,0.541632989130837,481,1.09606829110636,481,1.13927643156616,481,0.746576899596761,481,1.13181836212746,481,0.427489898610993,481,0.282195116652326
480,0.437219288226849,480,1.14309647039701,480,1.14315104102916,480,1.11928950946287,480,0.539603812747744,480,1.08956457593293,480,1.13343553211718,480,0.742919372823731,480,1.1264250867772,480,0.426184502266457,480,0.281560331411756
479,0.434861880820981,479,1.13700172863968,479,1.13728820111923,479,1.11342629032479,479,0.537374277791068,479,1.08367819039503,479,1.12798441751667,479,0.738761552645726,479,1.12110433876888,479,0.425251041757472,479,0.280948667300433
478,0.4324562020741,478,1.13136191488794,478,1.13256366570405,478,1.10854462801017,478,0.53568471078373,478,1.0783752323683,478,1.12415447904525,478,0.735749082916753,478,1.11657795724943,478,0.424422024752318,478,0.280692188074323
477,0.430490237234397,477,1.12633565638891,477,1.12791820948016,477,1.10338956956089,477,0.534044008384224,477,1.07340422094392,477,1.11951838280425,477,0.732732708318226,477,1.11208092458517,477,0.423864820518572,477,0.280345267976307
476,0.428397852858306,476,1.12164195884395,476,1.12362845191151,476,1.0991268585208,476,0.532928810633533,476,1.06863129088963,476,1.11588377645765,476,0.729232623992952,476,1.10763126614946,476,0.423334504886956,476,0.279993149792028
475,0.426480091247267,475,1.11678656353193,475,1.11928444179241,475,1.09468657814868,475,0.531544561052955,475,1.06421842631484,475,1.11249133714478,475,0.727117543525028,475,1.10397450161299,475,0.422999705384905,475,0.279604848257005
474,0.424723574612257,474,1.1121928968072,474,1.11572501846494,474,1.09102589868326,474,0.530337604295013,474,1.05952043388657,474,1.10894983946772,474,0.724630864679834,474,1.09984039027612,474,0.422656737607384,474,0.279427723367274
473,0.423125872166761,473,1.10899911907723,473,1.11201584064682,473,1.08760547235853,473,0.529452311089711,473,1.05641256836095,473,1.10597995520821,473,0.722226544264655,473,1.0970028581035,473,0.422673864150999,473,0.279252344839441
472,0.421501434671909,472,1.10488901327667,472,1.10907810287344,472,1.08438236737748,472,0.528666439293492,472,1.05309329031075,472,1.10338612097093,472,0.720410853571418,472,1.09390075298959,472,0.422581217605771,472,0.279085256919893
471,0.42025551203006,471,1.1016550238799,471,1.10590194573662,471,1.08123336915966,471,0.528200262385814,471,1.04950455058517,471,1.10108835599143,471,0.71849139148644,471,1.09130734252872,471,0.422475922518517,471,0.278826874778571
470,0.418893812525914,470,1.09855279970904,470,1.1033506513492,470,1.07898088310698,470,0.527257291555644,470,1.04665740313367,470,1.09909478384668,470,0.716917572543715,470,1.08861487001038,470,0.422567348012493,470,0.278661769835302
469,0.418001493193355,469,1.0959235941057,469,1.10124021763589,469,1.07651165499874,469,0.526852312990617,469,1.0439801962756,469,1.09709243575891,469,0.715109825564723,469,1.08613294637099,469,0.422808468041576,469,0.278608223803491
468,0.416782790476586,468,1.09317661420161,468,1.09898934844299,468,1.07411460304215,468,0.526625877833386,468,1.04159677601514,468,1.09516759507236,468,0.714008639063231,468,1.08400473251346,468,0.423154470494677,468,0.278219880805928
467,0.415756853750806,467,1.09081335007551,467,1.09729334461804,467,1.07232283861911,467,0.526235487060083,467,1.03937651949337,467,1.09367482921133,467,0.712927044675993,467,1.0824833828485,467,0.423500817465863,467,0.278373220549428
466,0.415087064384626,466,1.08836352007036,466,1.09549575876487,466,1.07055446128029,466,0.526163449931051,466,1.0373229243541,466,1.09256691151002,466,0.711549891022671,466,1.08055795780398,466,0.423853279802747,466,0.278131812315798
465,0.414166246514293,465,1.08682068679399,465,1.09395839722781,465,1.06912563633148,465,0.525909741383035,465,1.03574858216911,465,1.09129943677996,465,0.710497786975988,465,1.0790903828617,465,0.424172789241348,465,0.278088103969031
464,0.413476266530239,464,1.08503723058119,464,1.09289147214842,464,1.06788025213016,464,0.525814085067969,464,1.03399243466794,464,1.09039848594745,464,0.709677203528665,464,1.07766473998408,464,0.42461572885545,464,0.278056921488971
463,0.412627362692442,463,1.0830590628111,463,1.09173362749414,463,1.06608861652708,463,0.525875681496745,463,1.03259079105663,463,1.08947530486846,463,0.709034706756915,463,1.07671125494374,463,0.425154536645973,463,0.278143550475061
462,0.412011975757018,462,1.08226457098604,462,1.09060074598661,462,1.06533251798763,462,0.526123589015036,462,1.03154090977884,462,1.08914879671057,462,0.708393522832678,462,1.07549346809784,462,0.425782910779104,462,0.278128030633314
461,0.411667320117054,461,1.08077770399635,461,1.08981248385036,461,1.06424142297819,461,0.526163928110375,461,1.03041480813269,461,1.08876933830857,461,0.708011037210021,461,1.07447735542974,461,0.42637830329945,461,0.278135888711719
460,0.411033615394799,460,1.08009443993111,460,1.08906807198715,460,1.06364802623173,460,0.5263120586294,460,1.02954026131336,460,1.08782136790871,460,0.707660181875725,460,1.07381151795272,460,0.426923696622308,460,0.278020340173493
459,0.410622830641274,459,1.07939950665333,459,1.08876338399025,459,1.06273219347113,459,0.526631622133224,459,1.02834229859783,459,1.08842321044342,459,0.707389935208564,459,1.07340104073866,459,0.427611972070751,459,0.278030062155362
458,0.410406361722285,458,1.07845635825402,458,1.08812626751343,458,1.06288209899232,458,0.527003074047933,458,1.02798292510855,458,1.08785919631823,458,0.707073799388767,458,1.0726334919067,458,0.428242561365738,458,0.278045529393244
457,0.410027409614912,457,1.07781218763767,457,1.08803828230302,457,1.06243246284826,457,0.52733426145078,457,1.02733832438953,457,1.08849885647581,457,0.707043734608833,457,1.07186680086026,457,0.428963618029761,457,0.278135790484861
456,0.409918827652287,456,1.07736713339762,456,1.0877265538944,456,1.06208922274341,456,0.527812556240649,456,1.02690472649037,456,1.08841654692521,456,0.70693766739433,456,1.07219409257213,456,0.429643823831692,456,0.278135446691034
455,0.409564628055438,455,1.07692226437865,455,1.08793842879573,455,1.06199198771166,455,0.52818720370397,455,1.02662270182486,455,1.08877624542009,455,0.706970097876446,455,1.07182850754074,455,0.430553262447343,455,0.278481440930688
454,0.40939678920583,454,1.07668913269638,454,1.0874330151988,454,1.06210079534845,454,0.528762201215465,454,1.02602024058774,454,1.08904149808503,454,0.707162489428139,454,1.0716797568592,454,0.431440876244024,454,0.278538461605878
453,0.409410144822323,453,1.07669063836334,453,1.08788569797306,453,1.06197978354678,453,0.529277097546366,453,1.02642699249122,453,1.08943375733467,453,0.707382908200545,453,1.07183938815055,453,0.432270351058535,453,0.278758946438185
452,0.409267373958138,452,1.07668963458479,452,1.08820673806321,452,1.06249224296566,452,0.529891421758653,452,1.02640512255072,452,1.09014347368062,452,0.70738429379876,452,1.07181377143014,452,0.433056259609377,452,0.278969849212374
451,0.409267340745622,451,1.07681195822487,451,1.08867729367096,451,1.06226411395249,451,0.530448793546655,451,1.02648693415294,451,1.0909347309941,451,0.707788054046363,451,1.07181033562131,451,0.433755947230888,451,0.279070097143033
450,0.409308260491501,450,1.07670496176393,450,1.08877628511646,450,1.06289690913077,450,0.530952200848018,450,1.0267478437987,450,1.09107597923362,450,0.708279918655969,450,1.07183404325553,450,0.434811119267996,450,0.279223885136104
449,0.409375460938637,449,1.07688622640882,449,1.08956155353888,449,1.06326073886555,449,0.531562782733676,449,1.02702237405897,449,1.0921970991794,449,0.708437239924155,449,1.07221338867239,449,0.435784300920438,449,0.27950669391419
448,0.409332375718729,448,1.07751556307549,448,1.09010998506818,448,1.06353373642032,448,0.532414861301685,448,1.02691143949772,448,1.09331526416053,448,0.708985863262279,448,1.07305809842246,448,0.436386255559958,448,0.27976035398035
447,0.409429580968141,447,1.07760492379376,447,1.09090329554574,447,1.06428194208527,447,0.533105018067486,447,1.0274127639368,447,1.09432557170977,447,0.709574967485359,447,1.07346744672541,447,0.437319468728561,447,0.280047014850519
446,0.40969845381884,446,1.07801796271252,446,1.09152420780938,446,1.06519308133396,446,0.533600725314844,446,1.02804815576853,446,1.095180607282,446,0.710070587350461,446,1.07417033233241,446,0.438180279471975,446,0.280447759577331
445,0.409977772579674,445,1.07833911238732,445,1.09229273426373,445,1.06576024497444,445,0.534573142152845,445,1.0286206729827,445,1.09612452808165,445,0.710587810545077,445,1.07474846565883,445,0.439236981302792,445,0.280857078429188
444,0.410064840756036,444,1.07920157995176,444,1.09246933437118,444,1.06668928334521,444,0.535183824360761,444,1.02896839917344,444,1.09722752499298,444,0.711185183530461,444,1.07568535915066,444,0.44034117421917,444,0.281206534629949
443,0.410356414991533,443,1.07985547735204,443,1.09402191517503,443,1.0675896513819,443,0.536155837363597,443,1.02994914626132,443,1.09830662981285,443,0.711938374536549,443,1.07582338982484,443,0.440957163771138,443,0.281575429853767
442,0.410648385023795,442,1.08040350070799,442,1.09487933162385,442,1.06782021753454,442,0.536806081384943,442,1.03062614221534,442,1.0993203324528,442,0.712721295173387,442,1.07666361436568,442,0.441968187507529,442,0.282061483995841
441,0.411009672287723,441,1.08109555859003,441,1.0953281196785,441,1.06922417831151,441,0.537590946255437,441,1.03135069303976,441,1.10077156990188,441,0.713258606965274,441,1.07742084531591,441,0.44324288196892,441,0.282655661249764
440,0.411160789422464,440,1.08132427863943,440,1.09664808718015,440,1.06965701080472,440,0.538483746109163,440,1.03236929553161,440,1.10195547336804,440,0.713941515157638,440,1.0778160583291,440,0.443918647584389,440,0.282991320663307
439,0.411539597056655,439,1.08280797032554,439,1.09816917633549,439,1.07137314084308,439,0.539366599218043,439,1.03271630417897,439,1.10307446510544,439,0.71476708255276,439,1.07919109577027,439,0.444846323750214,439,0.283490050935373
438,0.412013312682051,438,1.08365159116821,438,1.09909393018049,438,1.07259103878092,438,0.540161676312186,438,1.03424854551186,438,1.10458393459075,438,0.715794946882608,438,1.07989697419654,438,0.445882315238907,438,0.283959537472938
437,0.41217494381751,437,1.08443986234977,437,1.10025182305688,437,1.07356544571584,437,0.540956772381268,437,1.03512596890182,437,1.10632238798782,437,0.716467203781361,437,1.08112340582775,437,0.446664345646099,437,0.284384288488034
436,0.412768764965593,436,1.08584943291322,436,1.10154389592054,436,1.07466845209549,436,0.542019981457207,436,1.03633666035952,436,1.10758981038134,436,0.717708380614548,436,1.08242321228744,436,0.447726460396374,436,0.285203089350211
435,0.413239634233635,435,1.08632016353419,435,1.10237870491145,435,1.07574625982583,435,0.542801280552053,435,1.03726679211716,435,1.10919042684637,435,0.718241009927888,435,1.08344897266248,435,0.448795107756242,435,0.285664088033224
434,0.413622642105164,434,1.08776338394756,434,1.10368091004945,434,1.07692489105715,434,0.543817585711291,434,1.03848559605229,434,1.11060832885748,434,0.719280631356904,434,1.0844183647057,434,0.449681870561312,434,0.286176155138363
433,0.414003402640179,433,1.08899915797708,433,1.10525425282271,433,1.0779818337101,433,0.544455879261558,433,1.03943590147042,433,1.11212859198345,433,0.720338280271692,433,1.08561213075063,433,0.450473919603714,433,0.286785311271315
432,0.4144012670923,432,1.09003823813761,432,1.10674170686473,432,1.07963087206977,432,0.545514655025774,432,1.04029725024633,432,1.11365793682637,432,0.721414559601018,432,1.08701579153145,432,0.451526331102976,432,0.28742893943887
431,0.415023046696344,431,1.09134898983366,431,1.10826711281815,431,1.08106217545955,431,0.546388841093771,431,1.04167544549059,431,1.11538982338105,431,0.722398357851609,431,1.08789160065451,431,0.452776160496249,431,0.288098146188992
430,0.415446977666267,430,1.09261480720365,430,1.10989348569841,430,1.0825743587265,430,0.547300752314478,430,1.04294835113449,430,1.11673042301007,430,0.723388976393888,430,1.08899109555384,430,0.453467634552814,430,0.288543113694445
429,0.416211975232531,429,1.09399748718643,429,1.11128851935201,429,1.08407898445519,429,0.548477775736263,429,1.04485108069693,429,1.11871089970062,429,0.724446396475628,429,1.09027139926215,429,0.454569099578642,429,0.289268406777253
428,0.416564142033132,428,1.09472907396463,428,1.11243822231149,428,1.08565694018154,428,0.549387622282185,428,1.04608825652242,428,1.12057648098121,428,0.725616169684717,428,1.09210788543184,428,0.45571483405453,428,0.290058261427112
427,0.417279076692446,427,1.09674442453679,427,1.11434300840378,427,1.08688162784768,427,0.550444667356739,427,1.0476398614376,427,1.12194152433962,427,0.726686827757961,427,1.09310123158642,427,0.456646670729873,427,0.290565127779492
426,0.417995901838425,426,1.0982226838963,426,1.11610392845683,426,1.08856205699711,426,0.55146968469798,426,1.04919079666212,426,1.12423165917463,426,0.7279867275673,426,1.09464139066385,426,0.457503752477769,426,0.291201631543228
425,0.418607955439284,425,1.09959434431211,425,1.11755412139278,425,1.08991304782623,425,0.552677529595169,425,1.05065997912786,425,1.12596012864118,425,0.729295526260699,425,1.09639475281172,425,0.458542032977134,425,0.291741658502955
424,0.419239189780504,424,1.1007837308754,424,1.11876070403326,424,1.09175581007791,424,0.553497746464828,424,1.0520591793851,424,1.1280390771629,424,0.730231740159907,424,1.09763409836997,424,0.459663733142227,424,0.29253633285025
423,0.419906262644399,423,1.10260125315138,423,1.12067981383963,423,1.09304823100736,423,0.554500583890747,423,1.05373698519112,423,1.12989624267446,423,0.73164601338426,423,1.09875020170812,423,0.460489835143424,423,0.293089511367542
422,0.420572384570775,422,1.10429178219317,422,1.12297943609712,422,1.09496380142622,422,0.555736257285234,422,1.05549589391451,422,1.13154971031567,422,0.733133582851496,422,1.10085829569792,422,0.461825701157193,422,0.29389928828894
421,0.421271452606301,421,1.10580136765031,421,1.12435986362911,421,1.09662775516922,421,0.556768724243455,421,1.05670769225923,421,1.13381005273488,421,0.734103165373231,421,1.10236572098928,421,0.462782965978294,421,0.2944383988606
420,0.421893853278586,420,1.10721763196208,420,1.12599390419497,420,1.09868602910887,420,0.557841245093603,420,1.05901999259308,420,1.13593639357098,420,0.735359263827937,420,1.10411224241443,420,0.463698672459706,420,0.295058854681996
419,0.422748166917954,419,1.10920303390543,419,1.12850465810393,419,1.10048551797875,419,0.558984818684461,419,1.06056898941237,419,1.13785629117615,419,0.736919443366578,419,1.10593114086473,419,0.464846886130707,419,0.295683675592312
418,0.42355501062437,418,1.11105550036779,418,1.13041781865961,418,1.10216421277408,418,0.559955404576124,418,1.06238871648923,418,1.13981476000406,418,0.738503109941149,418,1.10760290997641,418,0.465889838683206,418,0.296465161095983
417,0.424385570845205,417,1.11331425171434,417,1.13239474274002,417,1.10425710240427,417,0.561153801756384,417,1.06395778255555,417,1.14201672632045,417,0.739675381984718,417,1.10945088060815,417,0.467050886501239,417,0.297099244017396
416,0.425162356861521,416,1.11507850404674,416,1.13423738911418,416,1.10644843056091,416,0.562388873828747,416,1.06632419213813,416,1.14431652017598,416,0.741264761549546,416,1.11080109866473,416,0.468076295984359,416,0.29785121193033
415,0.425942812562825,415,1.11694105093152,415,1.1366012679968,415,1.10856668898037,415,0.563687938684784,415,1.06858452841372,415,1.14597058046492,415,0.742761258164502,415,1.11266032492562,415,0.469082976899111,415,0.298363864955617
414,0.426840306688124,414,1.11897963862062,414,1.13840251784133,414,1.11047498072312,414,0.564948263011517,414,1.07038171738934,414,1.14906934576697,414,0.744372804987423,414,1.1147038583261,414,0.470362308627243,414,0.299339777172381
413,0.427647277234346,413,1.12088176619922,413,1.14074870055939,413,1.11255934367517,413,0.566037102912089,413,1.07233889155916,413,1.15114926748298,413,0.745841606611961,413,1.11663996143566,413,0.471217537527119,413,0.299837927635541
412,0.428614173608159,412,1.12305602105883,412,1.14320575350909,412,1.11491696247238,412,0.567248123141262,412,1.07449959577207,412,1.15395607098713,412,0.74765789026283,412,1.1193263476682,412,0.472480976815386,412,0.300673950726816
411,0.429680338889215,411,1.1248960958832,411,1.14553095932457,411,1.11724586731922,411,0.568709184791102,411,1.07665496704156,411,1.15621636376451,411,0.748989268529422,411,1.12111374696045,411,0.473475174959702,411,0.301358017070356
410,0.430636670688205,410,1.12716916341725,410,1.14754446754695,410,1.11909429784159,410,0.569898746484347,410,1.07873896364724,410,1.15813994532914,410,0.751001315257167,410,1.12297728864844,410,0.47459323854872,410,0.302111017811798
409,0.431309825033643,409,1.12958878677589,409,1.14984062787878,409,1.12145514557537,409,0.571396795912865,409,1.0807527626648,409,1.16080745727022,409,0.752502225413016,409,1.12490502575728,409,0.475806040725332,409,0.302946804244478
408,0.432537734013009,408,1.13191703951049,408,1.15244586641386,408,1.12406693582586,408,0.572411993941934,408,1.08316391367779,408,1.16363230960255,408,0.754043271646393,408,1.12720463778244,408,0.476938473537274,408,0.303640400376777
407,0.433594091661133,407,1.1339327037098,407,1.15497874455526,407,1.12600640311314,407,0.573815312730537,407,1.08524960846673,407,1.16595020684126,407,0.755739533266255,407,1.12954374235433,407,0.478148627558707,407,0.304421138627387
406,0.434542791054424,406,1.13677875170912,406,1.15712077430905,406,1.12821109572055,406,0.575094128161337,406,1.08769249877511,406,1.16878920360639,406,0.757727674656848,406,1.13155619351084,406,0.479351195836145,406,0.305058226717316
405,0.435495613624471,405,1.13864365067103,405,1.1596726395827,405,1.13081213436286,405,0.576165374351088,405,1.08977436556455,405,1.17095572234863,405,0.759505477804805,405,1.13379424494968,405,0.480276070586274,405,0.305829872855694
404,0.436481930082572,404,1.14057804032479,404,1.16199692989089,404,1.13311408673602,404,0.577825390449569,404,1.09244771581363,404,1.17340000934558,404,0.761037687922786,404,1.13553134330633,404,0.481470158584448,404,0.306431734009711
403,0.437449865519594,403,1.14318424564296,403,1.16442164866337,403,1.13574076524332,403,0.579082448665992,403,1.09468492830029,403,1.17584027976225,403,0.762910466188125,403,1.13839192655747,403,0.482555625676197,403,0.307077660285924
402,0.438707367134892,402,1.14577115013735,402,1.16733216054244,402,1.13827726352041,402,0.580504321248065,402,1.09706953384149,402,1.17873243677135,402,0.764724489300638,402,1.14041129200166,402,0.483802808471218,402,0.307725915662188
401,0.439769736139961,401,1.14835124437244,401,1.16992367399373,401,1.14084003021031,401,0.581754198304137,401,1.09982617899796,401,1.18154773705048,401,0.76669925898173,401,1.14286009184896,401,0.484974421951176,401,0.308574168927395
400,0.440912436381946,400,1.15080157795102,400,1.1721571469139,400,1.14325511763953,400,0.583180299157705,400,1.10217195033915,400,1.18382886376352,400,0.768181090492003,400,1.14506846405176,400,0.486083122234057,400,0.309330614787895
399,0.442063201455336,399,1.15323482374138,399,1.17492691078202,399,1.14574231841448,399,0.584645813447613,399,1.1048047328103,399,1.18715994267491,399,0.770116174393196,399,1.14741291426546,399,0.487319621023851,399,0.310276481791076
398,0.443164845428233,398,1.15604609829318,398,1.17760865011647,398,1.148364950003,398,0.585646730894203,398,1.10726004635195,398,1.18955787172085,398,0.771876595806546,398,1.15010214110575,398,0.488328971788992,398,0.310891161276409
397,0.444214430283557,397,1.15849649853975,397,1.18037449445082,397,1.15090388612378,397,0.587567075428977,397,1.10979772880256,397,1.1924796962163,397,0.774130030966334,397,1.15214067903909,397,0.489777724265623,397,0.311724001970622
396,0.445407917452134,396,1.16132850042597,396,1.18298736029738,396,1.15365286296249,396,0.588546099023063,396,1.11258777372892,396,1.19497447517896,396,0.775899298978056,396,1.154682214134,396,0.490892558342056,396,0.312426720867052
395,0.446595500257636,395,1.16370197579351,395,1.18519597759503,395,1.15636512834158,395,0.589889841855172,395,1.11455871571237,395,1.19788654896589,395,0.777638338175783,395,1.15687617582985,395,0.492023281121422,395,0.313155067317673
394,0.44775581823511,394,1.16606866808786,394,1.18798917484631,394,1.15892938669572,394,0.591696112780399,394,1.11727019744495,394,1.20017481441192,394,0.779470433498723,394,1.15918625508839,394,0.493181492490839,394,0.313985650842107
393,0.449032279236376,393,1.16876820425848,393,1.19055640928884,393,1.16134417000143,393,0.59270608380746,393,1.1202396985644,393,1.20370129779955,393,0.781102183927843,393,1.16162279812739,393,0.494121507834081,393,0.314367383661677
392,0.450282022798739,392,1.17102335915316,392,1.19303468239781,392,1.16381350269554,392,0.594094344951189,392,1.12244539213154,392,1.20609586832566,392,0.783234379559201,392,1.16396975456979,392,0.49536481999966,392,0.31527997041114
391,0.451439545255027,391,1.17355439310264,391,1.1960233136938,391,1.16637488216751,391,0.595262435324855,391,1.12505250308142,391,1.20853886015239,391,0.784792625856876,391,1.16617715154122,391,0.496518793229901,391,0.31612355644974
390,0.452531799332527,390,1.17667313813944,390,1.19896071640128,390,1.16948600296095,390,0.596679665476886,390,1.12779450917495,390,1.21159486205375,390,0.786449877408224,390,1.16883655131626,390,0.497702914442951,390,0.316900205495361
389,0.453877011934366,389,1.17926474154548,389,1.20156382538197,389,1.17199349853874,389,0.598358173706759,389,1.130215183269,389,1.21416787567188,389,0.788779981348729,389,1.17136655035837,389,0.498631071724811,389,0.31737604955074
